,attack,defense,magic,difficulty,Fighter,Mage,Assassin,Marksman,Tank,Support,hp,hpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed
39JPHeKcr0THby7Uaw4e_3U7bSekV-Vuot4Eoi9xXjw8c4BYW3mofmolg1UML5JBoQt8Q7UW7gSp3w,8.0,5.0,3.0,6.0,0.0,0.4472085659178465,0.0,1.0,0.0,0.0,617.8883426367139,106.42233147265722,332.2360428295892,24.447208565917848,4.2,30.0,1.3,511.1802141479462,3.361802141479462,0.632918715112323,0.0,0.0,57.34162569775354,2.268325139550708,1.9105582868164306,0.6517390800771501
1WKeItv4k4Zo3lyEv7Y-zvgvuWDVG5LIaWiwW-xpPzU4yqzJS_r5WM5ZbEvKEeYCUKkg0HGCGPFddw,8.479195181887743,2.0,6.0,6.506934939370753,0.0,1.0,0.0,1.0,0.0,0.0,627.1185783346086,104.46532530314624,327.46532530314624,24.0,4.7,30.0,1.3,550.0,3.876733734842688,0.6006934939370753,0.0,0.0,59.50693493937075,3.5635573500382582,1.267337348426881,0.625
k8gvqsMcA5J8fGfsPg72wBsdHTgEQlbr_YbenOzh34atMl9O646oa0jWydA2a2V7F5N78QGE3dohdQ,9.0,2.5569325815229598,2.3292022554311207,7.1138651630459195,0.0,0.0,0.0,1.0,0.0,0.0,655.0619661685332,104.44306741847703,327.7846629076148,27.67079774456888,4.588613483695408,30.0,1.3,538.923314538074,3.75,0.611386516304592,0.0,0.0,60.67079774456887,3.444926403533036,2.124012355979848,0.6550743594022399
CwqxlDg6qdQs8MzFLacSyRZYbzuapeykKtl_3gU6vuPeWL_bsERxjywpB-i7B7hMgiiznQUlC30l9A,6.4561987338058735,2.508760253238825,5.070082025910602,7.0,0.0,0.5087602532388252,0.49123974676117477,0.0,0.0,0.5087602532388252,618.895542526521,104.59636278562708,334.8247949352235,25.894876961134095,4.445619873380587,27.473719240283526,1.6684298100708812,328.5041012955301,7.0,0.5991239746761174,0.0,0.0,53.33355518846232,2.9929917974089397,3.401752050647765,0.6545613217726718
kYLC4gvfRq_AxqlEph4FP4fd5w2zDXet6tBAT13-v6pnun69EWLpt0ROxz9lIC4C0ttUY-ufPUyDwQ,6.73800051656972,3.10700077485458,1.7380005165697194,8.52399896686056,0.0,0.36900025828485983,0.0,1.0,0.0,0.0,614.7600103313944,102.0,328.6900025828486,25.63099974171514,4.2,30.0,1.3,540.7749935428785,3.342250064571215,0.55,0.0,0.0,56.47600103313944,2.410700077485458,1.9892999225145422,0.6414760010331394
mTw5es6bOHcgwVjsY6EVjH7lV8zmCnKPjF1ttlvl05mGA96noJz3Sbepi51-76fiolK-P3JOVAY6zg,8.815130845121441,3.3697383097571194,2.1848691548785597,6.81513084512144,0.0,0.5924345774392799,0.40756542256072015,1.0,0.0,0.0,603.3191119695352,102.40756542256072,332.9621728871964,24.18486915487856,4.3630261690242875,30.0,1.3,535.189135564018,3.5,0.55,0.0,0.0,59.407565422560715,2.49810864435982,2.4113481338410803,0.64970591591585
LKZ4OCbbfR5Q5dpNLPSyD9cx_s8PqcenRlY1ovgPclh9sVN3qsDnFBGLSwABbNjpPeKX5pbXfFeJKw,7.144195463224851,3.7162931948372773,2.1441954632248517,7.711609073550296,0.0,0.5720977316124258,0.0,0.9999999999999999,0.0,0.0,622.883909264497,101.99999999999999,330.7209773161243,25.42790226838757,4.199999999999999,30.0,1.2999999999999998,535.6975567096893,3.393024432903106,0.55,0.0,0.0,57.28839092644969,2.4716293194837275,1.9283706805162721,0.6422883909264496
PoYv3-LWnaYrKwTGdHKji0yDJzxlw9FCw-AoNVGeVFbmZzfefvjYbZA4yHqXJZSWS7h1oaKX_aW0qA,5.946467091352209,8.0,5.0,4.6488223637840695,0.6488223637840695,0.0,0.0,0.0,1.0,0.35117763621593046,619.4646709135221,109.64882236378406,331.4882236378407,34.40471054486372,4.764882236378407,32.0,2.05,141.22055909460175,7.5,0.75,0.0,0.0,62.64882236378407,3.1755888181079652,1.6944754564921405,0.625
15DW49N5cie06t2JNUEbZIMNI6xHF4AjdnnrezYinjrRp0IXgi6hqwMS_UaR1vw54V8a-WnAHBG8zA,4.378885138142527,3.0,8.715836146393105,7.810557430928737,0.0,1.0,0.9052787154643684,0.09472128453563163,0.0,0.0,666.1272803587908,107.24222972371496,334.0527871546437,28.189442569071264,4.681055743092874,31.81055743092874,1.9789590365982763,165.25654592764346,7.310557430928737,0.6857918073196553,0.0,0.0,57.43167229278622,3.0863344585572423,2.745683277072138,0.6566739020165012
uCi8FHQiruf_PuviNgzbDTA2mxpbRxfitasD-mCWjjac6Kl9kAizgqhIO_xQRQYi-hRscVYgrX-Dng,7.0340768564807306,4.517038428240365,2.5170384282403653,5.517038428240365,1.0,0.0,1.0,0.0,0.0,0.0,637.7555764236056,108.48296157175963,345.0,35.03407685648074,4.75511152847211,32.0,2.05,161.22211788197262,7.258519214120183,0.7,0.0,0.0,64.65334585416329,3.6034076856480732,2.7585192141201826,0.6543807310023175
sgrcyQs0PyFCS2kS9B42tQijvKNIBIJ14nZSjlAobjYGutNdJAGIZgmv6iwZ8HOyk8sWieuLCk9FwA,8.509605391970352,2.326929738686432,3.40866217335804,6.326929738686432,0.081732434671608,0.081732434671608,0.918267565328392,0.918267565328392,0.0,0.0,632.0433108667903,104.08173243467161,331.2259865200742,27.735591912044473,4.240866217335804,29.836535130656785,1.3204331086679022,515.2637152645666,4.015630412682726,0.6000000000000001,0.0,0.0,59.40866217335804,3.108173243467161,3.2549493749524396,0.6761393647864938
_rBRS8GDA1OElmyq6CotR4l93edTbKWYy1QVTbHiDSw6e3oBqRiPJ-AGjQMYIziJZDK9OlWrhNv7DQ,4.133475570399893,7.777540716000177,6.7775407160001775,4.955508143200035,0.0,0.9555081432000354,0.0,0.04449185679996453,0.9555081432000354,0.04449185679996453,648.2203257280014,99.08898371359992,344.1101628640007,33.64406514560028,4.217796742719986,31.91101628640007,2.0166311074000265,146.13363197998314,9.233048859200212,0.55,0.0,0.0,62.82203257280014,3.379978664440016,1.963623355223949,0.6264682312743988
oy_il1_dSqmfR6E8axH-Qd8v2P92oSe78VfYpNsM2KiEOeZKEdtu67nnjYD6ei5VJHiNecleyAzgHg,6.0883175727457015,4.0,5.529345941803439,6.8529905436474206,0.6176635145491403,0.38233648545085974,1.0,0.0,0.0,0.0,612.3532702909828,111.49972025266462,343.0883175727457,31.47065405819656,4.829401891270516,32.0,2.2411682427254296,175.0,8.073504728176289,0.807350472817629,0.0,0.0,60.382336485450864,2.3823364854508595,3.5,0.6326467297090173
aAYbt-zBzhbsdNnz4o3Oi9lJyWoVikB8a7ccr_bRVfTqbvNG_oHtPGs-4o2mSohjx5Nz9tZvBCh0qg,8.08016391620177,3.919836083798231,4.080163916201769,9.519016502789386,0.9198360837982311,0.0,1.0,0.08016391620176891,0.0,0.0,594.0081958100885,109.35868867038585,343.3967216759646,31.83967216759646,4.551901650278938,31.679344335192926,1.9898770628486733,205.06146857566335,6.299590209495578,0.8679344335192924,0.0,0.0,60.0,2.959918041899116,3.3396721675964627,0.6937132794357275
TLDJ1SWzUZ-yTiRHgnZtwjF9wgvXnVWjzgDpbRKrPF8EUM43gCu4aAPBSdklxxnasMchzJm6HjQCwg,7.920330090379497,4.9203300903794975,2.2390097288615083,3.1593398192410054,0.9999999999999999,0.0,0.07966990962050283,0.0,0.9203300903794971,0.0,657.609902711385,111.318679638482,344.2033009037949,35.0796699096205,5.160165045189749,28.159339819241,2.05,130.9752432215377,7.840660180758993,0.7579669909620502,0.0,0.0,68.68132036151798,4.098214558746673,2.730082522594874,0.6642829708134154
gLoDebge2N05JmR8vtOUglE47WZS6gkRbMfvWEnZCx7uKw6NaLKr3iR7TH5QqonsGxSv6lFjSuKrig,0.781706888760604,0.46902413325636244,1.2507310220169665,1.0943896442648458,0.0,0.0,1.0,0.8436586222478792,0.0,0.0,625.3097586674364,108.87609653302546,332.3451206662818,25.53097586674364,4.700000000000001,31.094389644264847,1.4172560333140907,441.37198334295476,4.570792233198635,0.6890853444380303,0.0,0.0,53.563413777521205,3.046902413325636,3.8749268977983036,0.6359675620892224
XzLF3ptOy-uR5mfHmqFSrJX65tchofbjyVdODTKHta-b7zgquRhk4km8hRv0GWj0sMhkvl2RjInjhg,1.0,3.2008986829003603,10.0,8.20089868290036,0.0,1.0,0.20089868290035992,0.0,0.0,0.7991013170996402,596.4017973658008,107.00449341450181,340.00000000000006,22.0,4.700000000000001,30.0,1.3000000000000003,525.0000000000001,5.90179736580072,0.55,0.0,0.0,55.0,2.8392810536797124,1.5588896960713565,0.658
fosG0MAhxDTXhZQCgDsHlhS3aMqD2kVgt6AM3WKI8-uAZDlEL2PEE6Ma_N6Tp2oNsae9XfPKtYY3uQ,8.0,5.0,3.0,6.0,0.0,0.8962992872742006,0.10370071272579943,1.0,0.0,0.0,638.962992872742,102.6222042763548,335.0,25.1037007127258,4.2518503563629,30.000000000000004,1.3,522.407482181855,3.47407482181855,0.55,0.0,0.0,58.79259857454841,2.64148028509032,1.9555510690886992,0.6454518099781612
if7WZq_DRLEdQMe0g2ik8dJhHxrvUcqdl5X0ChjVIXc6gzcs_W1sUVPsU-2h7CGURqHuCdbcnSkKDQ,5.148512422592219,3.283829192469261,8.0,7.864683230122959,0.0,1.0,0.28382919246926036,0.7161708075307397,0.0,0.0,564.1914596234631,119.8514875774078,336.4191459623463,26.135316769877043,5.0567658384938525,30.567658384938525,1.6547864905865755,425.65978263575886,7.567658384938521,0.7925743788703892,0.0,0.0,57.419145962346306,3.3580854037653696,5.29042701882685,0.6306765838493853
8NKQvSrQPv_KXdj9E3yFgV4ClVSaz2CAnESkfuw4Ur-xx5rBxquzT0KWlqlQFIxNdXlmL1sorOv3xw,6.802964627191354,4.401482313595677,1.9999999999999996,4.197035372808644,0.9999999999999998,0.0,0.5985176864043221,0.0,0.4014823135956777,0.0,617.9555305921295,104.98517686404321,342.99258843202153,34.80296462719135,4.740518809758486,31.999999999999993,2.0499999999999994,189.962942160108,5.1933295888194495,0.6197035372808644,0.0,0.0,59.19703537280863,3.2992588432021606,2.2992588432021606,0.661613340822361
8_rsdl3db6rtH2Ua-v-2JNMvWmQ7T_ZFlslyjRdIJ2oL5qP6NXqVqPb19WB4N91MasFEIDdcq7_XwQ,7.247849830257379,2.7435494907721365,5.256450509227864,6.752150169742622,0.0,1.0,0.0,1.0,0.0,0.0,609.9139932102952,102.0,327.4784983025738,24.24784983025738,4.576075084871311,30.0,1.3,543.8037542435655,3.8760750848713106,0.6252150169742622,0.0,0.0,59.75215016974262,2.712822525461393,2.326505118819835,0.6297091467748902
-G-OSiHCxmRbk-dbmU0ApI1RaugTt7UX2i2WHmij2JCpxF5RxA6p67Aq1SxS_gpLKh86l8NUy2vzRQ,8.0,3.976457790950839,4.535313313573742,6.0,0.48822889547541937,0.5117711045245806,0.48822889547541937,0.5117711045245806,0.0,0.0,627.0880113416397,103.90583116380336,334.7645779095084,32.92937337285252,4.695291558190168,30.97645779095084,1.6661716716065644,342.50271942294677,6.476457790950839,0.6232343343213129,0.0,0.0,60.29989122308213,2.8299891223082128,2.8976457790950834,0.647417602268328
X6jVh610ZLUbb0IKop4xwXjmbvtiEne26qA_fOF_1rFHpipfoS_9WPqB5--tzP7ADVMsSrj_FIfH4w,5.4824380628768505,4.0,6.014049549698519,6.48946283772611,0.49648761257537016,0.5035123874246298,1.0,0.0,0.0,0.0,609.9297522515074,113.5597105862187,342.48243806287684,30.98595045030148,4.902107432454777,32.0,2.3017561937123148,175.0,8.255268581136944,0.8255268581136945,0.0,0.0,60.50351238742463,2.5035123874246294,3.5,0.6350702477484926
Q8lAzhsS-XsWoltDcSCqZP83ig5L6dAAUhHcNavEmPvaDKfH6cruw9HXRDiMkkKxmOlPkM0Rtiv6Sg,7.401527342631079,4.800509114210359,3.7979635431585637,6.398981771579282,0.8005091142103593,0.19949088578964078,1.0,0.0,0.0,0.0,638.0178189973626,108.19949088578964,343.0050911421036,35.20203645684144,4.919949088578965,31.60101822842072,1.9303054685262155,204.79635431585632,7.2007636713155385,0.680050911421036,0.0,0.0,66.80560025631397,3.6601018228420723,3.0438879948737214,0.6484066184847348
iNskdDDrqPLguQZHX0NsB6-U4WAuOylhn_POhslf2EYvZy5Gb0rXYWqOi559n-CuDLe7JqxtcIWLAQ,4.87789297915682,3.2926309930522737,7.829476027790909,7.122107020843181,0.29263099305227314,0.707369006947727,1.0,0.0,0.0,0.0,659.7094982918046,110.04841695136591,335.00000000000006,30.34104794441819,4.700000000000001,31.41473801389546,2.05,146.9473244789205,7.061053510421591,0.743894648957841,0.0,0.0,60.04841695136592,3.2877892979156824,2.669768561667455,0.6574147380138955
_pe8jVm0CY3vkFwfOWU2gV5vvr0iwqjB-GY9V3VTHZk6bhy-1N8Mn2_4zj3bbWE7hhiKsZUdmiVkqA,7.5745026656734025,3.723507997020206,4.276492002979794,6.425497334326598,0.0,1.0,0.0,1.0,0.0,0.0,622.9801066269362,102.0,330.745026656734,24.574502665673403,4.412748667163299,30.0,1.3000000000000003,535.637433358165,3.712748667163299,0.5925497334326599,0.0,0.0,59.42549733432661,2.66382460014899,2.097848134028619,0.6359155506477947
foImSCDVWcLPNe64RGNmVIdwWKhn1kgJ6qnfvFDns8feyrQljD2T8J_vdb0S1ubQfS38aQLvn17ssQ,7.104794233838354,3.8952057661616455,3.369007207702057,7.0,0.0,0.0,0.5261985584595885,0.0,0.4738014415404114,0.4738014415404114,628.4147221568178,108.94983027234863,337.8929783768938,32.47380144154041,2.473133224760066,29.47380144154041,1.8130992792297942,278.9854685006337,7.0,0.6026198558459588,0.0,0.0,59.68338990921711,2.831438270151506,3.394760288308082,0.6386811625199493
TdVeOGOiNVALvgg3GAMfNAO90z9dJF_23s7RjS5BTEqH5DWOPd1Jgo1vtBc3kY03_-poIJypy2UF8A,8.0,5.0,3.0,6.0,0.0,0.5501993180895559,0.0,1.0,0.0,0.0,622.0079727235823,105.59840545528355,332.7509965904478,24.550199318089554,4.2,30.0,1.3,513.754982952239,3.3875498295223894,0.6174701022865665,0.0,0.0,57.65059795426867,2.3301195908537338,1.8899601363820888,0.6502972095467463
PRRoHumtiKjEF2kV_RFX7YappyGmULdcfyEGixzsTXC435lNUhA3aWML4LTL-34CSDEF-OBNcPgQag,7.392242070966081,4.79741402365536,3.8103439053785566,6.405171952689278,0.7974140236553606,0.2025859763446393,0.9999999999999999,0.0,0.0,0.0,637.9094908279376,108.20258597634462,342.9741402365536,35.18965609462144,4.920258597634463,31.59482804731072,1.928448414193216,206.0343905378557,7.19612103548304,0.679741402365536,0.0,0.0,66.77155426020896,3.659482804731072,3.0445689147958204,0.6483663823075196
3_LL_o-wk04H6Ghl_n8wjywjOZdc-XO1O_OyxMmlFDkSrO9AkB7E08pjpV8DOAX7EgqxuMMp9XVHQA,7.919047569519787,4.757142708559364,3.242857291440635,6.0809524304802105,0.919047569519788,0.0809524304802118,0.919047569519788,0.0809524304802118,0.0,0.0,641.3571406283904,107.51428541711871,343.3809513903957,35.02857083423745,4.883809513903957,31.838095139039574,1.9892856771398406,159.40478295409,7.2166664933192575,0.6959523784759892,0.0,0.0,68.27142812567809,3.6230951910437987,2.9595237847598934,0.6488952368075144
66xTClJawtC1AwICNwZulj9Jpt12WdtUvBIj9tCx9Q3LwdmgK6Wy0HY-J6-qf_mvyp4M5hbo1JZPVQ,1.3779171151290779,2.7558342302581558,5.5116684605163115,3.4447927878226947,0.0,0.0,0.0,0.0,0.31104144243546106,1.0,610.0,100.5552072121773,328.77917115129077,30.0,4.713375134538723,30.755834230258156,1.9722396393911348,261.1198196955674,5.777603606088652,0.6088645048524113,0.0,0.0,59.82270990295177,3.3444792787822695,2.688958557564539,0.6318895855756455
Ivkfs8gWw8DD1EbjZUShX-UixY0TDQTjYV00ESh9fGXbz4CZ1-UvF-4VthCJUEL-tl0GzbQVme7jjg,8.0,6.646916729792609,5.985187547344457,8.661729182448152,1.0,0.0,0.33827081755184807,0.0,0.661729182448152,0.0,623.3086459122408,114.92593773672229,335.07406226327777,34.98518754734446,4.997037509468892,30.6765416351037,2.083086459122408,158.45677043879624,8.823458364896304,0.9154322956120381,0.0,0.0,62.646916729792615,2.9925937736722283,2.838270817551848,0.6666889384942336
vY9HTSIMc7UWywWS9nmn3tEi-kKS_sesUw4pzkSRl6LSdkMmN5TPE5-BfWhH_ncow4NlKZ8egC95Dg,6.846061756259019,3.923030878129509,5.230907365611471,5.15393824374098,0.9230308781295093,0.0,0.9999999999999999,0.0,0.0,0.0,627.6909263438853,115.30787648748195,335.7696912187049,34.99940141568362,4.699999999999999,30.53878385309343,2.05,194.2273158597132,6.230907365611471,0.8538484560935244,0.0,0.0,64.76909263438853,3.4846061756259017,2.553878385309343,0.6536139572220148
75I7N_2KiS3tRXZoTTxUZdKlqpApKK8wFzUk5NXic2FU-rsotbZCy6H-R3w-8mbLYqdu4PYnMlSR1A,7.999999999999998,3.999999999999999,3.479378431015001,7.479378431015,0.9999999999999998,0.0,0.4793784310150015,0.5206215689849983,0.0,0.0,604.3813529304499,107.08248627593997,339.79378431014993,27.273162741165013,4.808248627593999,30.95875686203,1.6595338232612509,148.96892155075005,6.719067646522501,0.6719067646522501,0.0,0.0,59.47937843101499,3.171398530216246,3.2396892155075,0.6421805117765048
UqLyChrljDyMHxaC9SWVDwqVpjLTVlIWDarXgLuJD26RnkaDekpaVn2xEq6ST2X8Y1UwOSp4_Kn0eQ,5.294900668572165,6.884702005716493,5.705099331427835,7.0,0.0,0.0,0.0,0.0,1.0,1.0,625.066556828634,120.0,330.0,37.1286093600103,1.386033142289173,30.58980133714433,1.6974503342860823,354.1572827140466,7.442351002858247,0.6384702005716494,0.0,0.0,57.76940401143299,2.657096036286855,3.094511580713274,0.625
MZj12cx7GKO6gX5d4uKkYGWvvOqYUTGW_FtBrUUklfofh17gyQ-yDhJMuwHF04tFEcKC5DucnCaFBg,2.8866287201163088,3.924419146744206,7.848838293488412,5.113371279883691,0.0,0.9622095733721029,1.0,0.0,0.0,0.0,590.0000000000001,104.75580853255795,330.1889521331395,21.37790426627897,4.7,30.075580853255794,1.328342819970923,534.8838293488411,2.7078473464534345,0.6113371279883693,0.0,0.0,53.49127554616267,3.00377904266279,2.1962209573372107,0.668755808532558
I642kb_JFoqQiLAk6eATl50vOYIId5XMpGCKBgDO_-LI7y1h3kkEYi3xx8rKLuYYkyC4iQ9jx_V_9A,8.0,7.337517923664835,6.337517923664835,8.171897404581046,1.0,0.0,0.0,0.0,0.834379480916209,0.0,629.1405129770948,119.00627688549726,332.48430778625686,36.33124103816758,5.133751792366484,30.331241038167583,2.0917189740458104,154.14051297709477,8.423466625955358,0.9171897404581044,0.0,0.0,63.337517923664834,3.7484307786256865,2.5,0.6818720407938996
bbU6QFQzNW7iHlV5EmNqW9c5ZQZ9jqOTNC3GCE1ckV4x4bLKD2sOGn17nXab-wsUlJ319fOAexFjuA,9.189694945776814,3.1896949457768144,1.1896949457768144,6.241220216892741,0.1896949457768145,0.0,1.0,0.0,0.0,0.8103050542231854,660.5152527111592,107.91335559645503,332.84542418665217,41.10305054223185,4.7,32.0,2.05,150.0,7.284542418665222,0.5094847472888407,0.0,0.0,62.75877978310726,2.2466034295098587,2.6327864620437698,0.6713629837528667
5CDv2B9CicsBSPcjQQI6yp9Kgxmg7rVVw34NPnI1qTE1x2QaN78yZs9ApDslk22F64QLoTHEVdyQcg,4.396739576715308,6.595109365072961,3.6639496472627564,5.129529506167859,0.0,0.0,0.0,0.0,1.0,1.0,664.9592447089414,115.72463887124083,325.99184894178825,42.45742880069337,4.593115971781021,30.931159717810203,1.9831974823631378,138.36050352737243,8.23278992945255,0.85,0.0,0.0,60.129529506167856,3.5495924470894136,2.091598741181569,0.625
xwSPWvGdiRg-PtS1c36dOrVNm3hbpO551FTFsEhSut7H9Gzu2n28fUbFylS749xKl7KsDNfr1Shbcw,8.165446268809278,4.5036611935721655,3.0,6.0,0.8345537311907221,0.0,1.0,0.16544626880927793,0.0,0.0,642.5183059678608,107.3382149247629,342.5183059678608,34.5109835807165,4.784187611833506,31.669107462381444,1.9259152983930414,195.31466424394313,6.879576491965208,0.6834553731190722,0.0,0.0,67.34553731190722,3.6007322387144334,3.062869582147526,0.6556324955266597
hYp7v0P3DDhNEaTnD-2qGA7wKxkPU_fKMpGEJ6Ok16EQ-79cNA8G_sU54LzXjcMWlxkbDqJbvIIvqQ,3.7090774956495642,5.763640834783479,7.290922504350436,9.527281669566957,1.0,0.7636408347834787,0.0,0.0,0.23635916521652134,0.0,627.8186960001001,98.85466170437044,342.6364083478348,35.054563339133914,4.463640834783479,28.472718330433043,1.4909102086958697,136.81795826082606,6.409102086958697,0.7536334573907388,0.0,0.0,63.054563339133914,3.2,2.830890535648564,0.6395091758608861
DFP-CrISMTHYqkJ5ncdRilTcEj97aSlojKET9C1_ZbzhGSzqXf9137ePoc1tlERGwYqjRoqSro_QCA,8.0,4.247800801453896,4.128298797819156,4.128298797819156,0.0,0.37609959927305203,0.0,1.0,0.0,0.0,619.3585060109042,103.74340240436169,334.35850601090425,31.871701202180844,4.562390040072694,31.247800801453895,1.767925300545211,472.01244990913153,7.05975100181737,0.6435850601090422,0.0,0.0,61.98240641163117,3.247800801453896,2.9247800801453896,0.5385608322771458
b0S66R2nvF2bmfiWEaYrophoZiJdIQWQBaDDN-FdnZd3O0r1BUuUgbaRmOyQ_Qhjfsl8dVNjEOpguA,8.036301683320499,5.018150841660249,2.963698316679501,5.981849158339751,0.0,0.9818491583397503,0.0,1.0,0.0,0.0,639.8184915833974,102.09075420830123,334.9092457916987,25.0,4.199999999999999,30.0,1.3,524.9999999999999,3.495462289584937,0.5536301683320499,0.0,0.0,59.018150841660244,2.6163357574942245,1.8381167674865242,0.6442541117832435
zM-FR0Slkqj1V01vpwyEn6C787xNqHnJfHkaQ9oSq_jvy53jcAZDbNwRp4VoouNKBLRAYPWdqU0xdw,7.576451699028293,4.4235483009717065,4.694193203886826,6.152903398056586,0.9999999999999999,0.0,0.0,0.5764516990282934,0.0,0.0,621.766122572878,105.18806529125463,341.3532245145756,27.92967621360389,4.661161359222635,30.84709660194341,1.6176612257287797,124.99999999999999,7.058870752429265,0.5788225849514146,0.0,0.0,62.811934708745355,4.25,3.1694193203886822,0.6495290339805657
64vvmuj4E5X77hKdfALYCfFtBvl2-Hy-y6-e5-B1ex-U0r0LEpked_DGFHFWv0ZwweJEAJjXdIlkMQ,8.0,4.0,4.0,8.73804936253165,1.0,0.0,1.0,0.0,0.0,0.0,608.9292595620252,106.84512340632912,345.0,32.63097531873417,4.6,32.0,2.05,175.0,7.1309753187341745,0.8053537021898737,0.0,0.0,60.0,2.3690246812658247,3.5,0.6515697770511394
URMh0D5YSz-uhEAxTAuTMM40uYt5pj77EdV2R4iKOWxxVKuyvrGOqtzL6mHQNe0kGOdu75FHZXd4Vw,0.37111547901668374,2.3711154790166837,4.185557739508342,7.814442260491658,0.0,0.0,0.9072211302458291,0.0,0.09277886975417093,0.09277886975417093,595.1956167062335,121.77330712589989,334.0722113024583,31.742230958033367,4.723194717438543,32.0,2.05,152.31947174385425,8.046389434877085,0.8675273955860402,0.0,0.0,65.53610565122915,3.1185557739508343,1.997943243270412,0.6896700196555751
mvRaKD8h3-aXzKJ0WlC7prlKdnD3eGUIzqVF7A5uOFtg6WSsHTEspYbYYvh023zu5EdOBEUlYzGDDA,6.973120316228913,4.0,2.0,7.919360948686739,1.0,0.0,1.0,0.0,0.0,0.0,591.0751873508435,104.13439841885543,345.0,34.0,4.210751873508435,32.0,2.05,127.01597628283152,6.026879683771087,0.5053759367542173,0.0,0.0,67.7849625298313,3.0134398418855435,2.9865601581144565,0.6667580828460602
K8h9iz5btGM5WaRdVOJsJtJGE9oZy2IJTNdnUmORg_cJw3chwP601j4VOrCHiwNuNDUADUH4JGN4ow,7.064918801351368,2.194756404054107,5.805243595945893,6.935081198648629,0.0,0.9999999999999999,0.0,0.9999999999999999,0.0,0.0,602.5967520540547,101.99999999999999,325.64918801351365,24.064918801351368,4.667540599324315,29.999999999999996,1.2999999999999998,548.3770299662157,3.967540599324315,0.643508119864863,0.0,0.0,59.935081198648625,2.740262179797294,2.454556839054041,0.6262334572256759
MErQk_jcC10zUH9E7yuiac-4c5aaP7ueHwUSbCtd7jCE339MzMa_JaRCjSfiQmzpaVdJ6rC4FKO8YA,0.5867453317748818,3.1734906635497637,7.520471990649291,8.586745331774882,0.0,0.5867453317748818,1.0,0.0,0.0,0.0,594.6939626541991,116.37231068692654,337.93372665887443,25.719292014026067,4.7,30.826509336450236,1.6099410011688386,370.02949941558063,7.706627334112559,0.6946391338787914,0.0,0.0,59.5458013504763,2.5719292014026065,2.2466863329437206,0.6703976400467535
lvX_Fwxjt8RPCmfv5Y86xNP8KSBd_2g8thYCatyrCR1butfxN9hsmQviLNb6w-BER3aoy99qr9rrQw,6.256314625993821,5.025258503975284,2.7689438779814632,4.999999999999999,0.9999999999999999,0.0,0.7436853740061787,0.0,0.25631462599382115,0.0,629.9999999999999,109.25631462599381,342.43685374006174,33.743685374006176,4.651262925198764,31.999999999999996,2.05,187.1842687003089,7.12815731299691,0.712815731299691,0.0,0.0,60.76894387798146,3.371842687003089,2.371842687003089,0.6495416173422038
TBBEV-QPXe8eFjNQwzTH_7AmlrydyTuorqzWYtR76iHpEWjMnmqgPZwVQ4eSEycgWclk5-YIPZqMHg,8.0,4.654983384299403,3.6549833842994026,7.327491692149701,1.0,0.0,0.0,0.8362541539251492,0.16374584607485074,0.0,595.7311046126198,110.80120430682335,334.1812707696257,24.29244184504791,5.03274916921497,30.0,1.4309966768598805,129.09364615187127,6.573110461261978,0.6654983384299403,0.0,0.0,59.81872923037425,4.127190615443862,2.9181270769625742,0.6629123753822455
7DETmfXG0F-n8QxZjNUUMdOm50BcYFmITkMLl6pn778QPyoAX8-37gIPaixCF6PV4U-1O3jGdmbg4g,4.421334449562787,6.000000000000001,6.000000000000001,6.421334449562787,0.0,0.0,0.0,0.0,1.0,1.0,626.6186153201119,108.42668899125573,327.106672247814,36.47199330262328,2.8643944746642074,31.15733110087443,1.8393327752186068,290.86697362976633,7.867998325655821,0.55,0.0,0.0,58.89332775218608,2.836532105480935,2.0533361239069663,0.6718719095854143
AshWVQwhU0GfHp4_yxn3TmbFrWmENt9k_7A_eFchqD4S3xK0oaMTZa2k5IHgGT_BYCKZVScZBgjNpA,5.266023621097707,6.798070863293123,5.733976378902293,7.0,0.0,0.0,0.0,0.0,1.0,1.0,622.6120077933051,120.0,330.0,36.724330695367904,1.2503110191592253,30.532047242195414,1.6830118105488536,363.5423231432451,7.399035431646561,0.6298070863293123,0.0,0.0,57.59614172658624,2.612336612701447,3.134217520990652,0.625
eOYkyVFhFnjW4xw0Tk_N8wSGcpKe3LB11BIBDMylmyi-wH8vBm77C_yITHvytnutYe4gHm5U90TsiA,3.8511244676439564,5.206660942438305,6.148875532356044,7.264446352520565,0.7355536474794349,0.7355536474794349,0.0,0.2644463525205652,0.0,0.0,624.9823519713984,108.41332188487661,330.0,27.52889270504113,4.5,30.0,1.3,476.4446352520565,6.140549354308163,0.6264446352520565,0.0,0.0,56.851124467643956,3.1586678115123394,2.185112446764396,0.663553373402932
